Subject,Author,Title,Date,Box Number,Barcode
Cities & Towns,,1994-1995 Telephone Directory Lewes Delaware  42nd edition,1994,16,484185
Cities & Towns,,"Sister Cities of Wilmington, Inc. A Chronological History 1962-1992",1995,16,484185
Cities & Towns,,Visit Historic New Castle Delaware,n.d.,11,391656
Education,,Delaware Humanities Forum Program Report 1991-1993,1993,2,390492
Education,,News from Wesley College Press Release,1979,5,390495
Education,,Delaware PTA Newsletter,1975,6,390496
Education,,The Delaware Law School   The Law School Bulletin,1973-74,6,390496
Education,,Delaware Is…Education for Brotherhood,1958,1,390491
Education,,University of Delaware Marine Laboratories,1957,1,390491
Education,,Project 70001,1978,2,390492
Education,,Give to Youth and You Give to the Ages,1934,10,390498
Education,,Invitation - One Hundredth Anniversary - University of Delaware,1934,10,390498
Education,,Invitation - Bicentennial Anniversary,1943,10,390498
Education,,One Hundred Years of Progress - The Review,n.d.,10,390498
Cities & Towns,,"Wilmington, Delaware  ""The First City of the First State""",1923,16,484185
Education,,The Centenary of the University of Delaware,n.d.,10,390498
Education,,Programof Centenary Pageant University of Delaware,1934,10,390498
Education,,A Catalogue of the Centenary Exhibition,1934,10,390498
Revolutionary War,,Of men and times,n.d.,1,391672
Societies & Clubs,Delaware Folklore Society,"""Delaware Folklore  Bulletin"", published  by the Delaware Folklore Society - Numbers 1 to 10",1951-1963,1,391677
Societies & Clubs,,AAUW   Dover Branch of AAUW Directory,1945-46,1,391677
Societies & Clubs,,Death Benefit Association Jr. O.U.A.M. of the State of Delaware,1919,2,405618
Societies & Clubs,,Constitution and Rules of Order of the State Council of Delaware Jr. O.U.A.M.,1912,2,405618
Societies & Clubs,,Official Record of the State Council Jr. O.U.A.M.,1917,2,405618
Societies & Clubs,,Official Record of the State Council Jr. O.U.A.M.,1919,2,405618
Societies & Clubs,,Report of the State Councilor,1920,2,405618
Societies & Clubs,,Official Record of the State Council Jr O.U.A.M.,1915,2,405618
Societies & Clubs,,Official Record of the State Council Jr. O.U.A.M.,1916,2,405618
Patriotic Societies,,"The Society Daughters of Colonial Wars, Inc. in the State of Delaware  Officers and Members",1950-1953,1,391643
Societies & Clubs,,"Department of Delaware American Legion, Roster State Officers, General Assembly, Boys State",n.d.,2,405618
Societies & Clubs,,"Coast Artillery Journal, March, April",1940,2,405618
Societies & Clubs,,"75th Year 1868-1943 St. John's Commandery, No. 1, K.T.",1943,2,405618
Societies & Clubs,,"59th Pioneer Infantry, American Expeditionary Forces  1918-1919",1919,2,405618
Societies & Clubs,,"Veterans of Foreign Wars, Annual Dinner",1952,2,405618
Societies & Clubs,,By-laws Past Commanders Association of Delaware Veterans of Foreign Wars,1946,2,405618
Societies & Clubs,,Veterans of Foreign Wars Dept of Delaware Testimonial Dinner to our Commander-in-Chief,1947,2,405618
Societies & Clubs,,The Delaware National Guard,1968,2,405618
Societies & Clubs,,A Community Service of Remembrance,1947,2,405618
Societies & Clubs,,The Wilmington Society of the Fine Arts.  Twenty-ninth Annual Exhibition  Paintings by Delaware..,1942,2,405618
Patriotic Societies,,"The Colonial Dames of America Year Book, 1942-1943",1942-1943,1,391643
Patriotic Societies,,The Colonial Dames of America Year Book 1943-1944,1943-1944,1,391643
Patriotic Societies,,"The Society Daughters of Colonial Wars, Inc. in the State of Delaware  Officers and Members",1949-1950,1,391643
Patriotic Societies,,68th Annual State Conference of the Delaware State Society Daughters of the American Revolution,1976,1,391643
Patriotic Societies,,National Encampment G.A.R.,1904,1,391643
Patriotic Societies,,The G.A.R. in the City of Philadelphia,1899,1,391643
Patriotic Societies,,"Unveiling and Presentation of the Monument erected on ""Dover Green"" by the DE State Society of the Cincinnati",1912,1,391643
Patriotic Societies,,The First State Celebrates the Diamond Jubilee of the National Soc Colonial Dames XVII Century,1990,1,391643
Patriotic Societies,,The Society of Mayflower Descendants in the State of Delaware,n.d.,1,391643
Patriotic Societies,,Kate Duncan Smith DAR School,n.d.,1,391643
Patriotic Societies,,Minority Military Service - Maine 1775-1783; NSDAR,1990,1,391643
Societies & Clubs,,"Souvenir of the Pilgrimage of the Swedish-American Societies to Wilmington, Delaware",1926,1,391677
Societies & Clubs,,The Studio Group  First Fifty Years,1988,1,391677
Societies & Clubs,,"Directory,  The Migrant Home committee",1975,1,391677
Societies & Clubs,,Delaware League for Planned Parenthood,1981,2,405618
Societies & Clulbs,,The Jewish Federation of Delaware  Annual Report  1940-41,1941,2,405618
Societies & Clubs,,The Jewish Federation of Delaware  Annual Report  1942-43,1943,2,405618
Maryland,,The Maryland Original Research Society of Baltimore,1913,2,391642
Maryland,,To Speak of Many Things About Schoolmasters & Scholars,1981,2,391642
Maryland,,"To Speak of Many Things about Building a Schooner ""The Chesapeake Trader""",1981,2,391642
Maryland,,"To Speak of Many Things about Sharptown, Maryland",1982,2,391642
Maryland,,To Speak of Many Things about  Smith's Island and Related Area Families,1981,2,391642
Maryland,,More Mardela History,1985,2,391642
Societies & Clubs,,"Annual Report and By-Laws of the Junior League of Wilmington, Inc.",1935-36,3,485146
Societies & Clubs,,"Rotary Club, Wilmington, Delaware  August",1938,3,485146
Societies & Clubs,,The Delaware Clubwoman  Oct-Nov,1932,3,485146
Societies & Clubs,,The Delaware Clubwoman  Dec 1932-Jan. 1933,1932-33,3,485146
Societies & Clubs,,The Delaware Clubwoman Oct-Nov,1933,3,485146
Societies & Clubs,,The Delaware Clubwoman Oct-Nov,1934,3,485146
Societies & Clubs,,The Delaware Clubwoman  Dec 1934-Jan 1935,1934-35,3,485146
Societies & Clubs,,The Delaware Clubwoman  Feb-Mar,1935,3,485146
Societies & Clubs,,The Delaware Clubwoman  April-May,1935,3,485146
Societies & Clubs,,The Delaware Clubwoman  Feb-Mar,1936,3,485146
Patriotic Societies,,Minority Military Service - Massachusetts 1775-1783; NSDAR,1989,1,391643
Patriotic Societies,,"Minority Military Service - New Hampshire, Vermont 1775-1783; NSDAR",1991,1,391643
Patriotic Societies,,Minority Military Service - Connecticut 1775-1783; NSDAR,1988,1,391643
Patriotic Societies,,Minority Military Service - Rhode Island 1775-1783; NSDAR,1988,1,391643
Cities & Towns,,"Laurel, Delaware the place you'd rather be",n.d.,7,391652
Cities & Towns,,"A Short History of the Old Court House, New Castle, Delaware",1961,11,391656
Cities & Towns,,A Statistical View of Dover and Kent County Delaware,1949,2,391650
Dover Days,,Christmas  - Friends of Old Dover,1961,5,391648
Dover Days,,A Friend of the People (various issues 1974-1977),1974-77,5,391648
Dover Days,,Dover Days Report for 1958,1958,5,391648
Dover Days,,Selected fare to be had by the Friends of Dover,n.d.,5,391648
Societies & Clubs,,Delaware Folklore Society- Miscellaneous,various,1,391677
Societies & Clubs,,"The Boys' Club of Wilmington, Inc.  Annual Report",1965,1,391677
Societies & Clubs,,"YMCA Youth and Government Program of Delaware  Conference Legislative Hall, Dover, Delaware",1974,2,405618
Cities & Towns,,Cityside's City Sampler House Tour of Wilmington,1979,14,391659
Cities & Towns,,Membership Directory of Rehoboth Beach Delaware Chamber of Commerce,1948,12,391657
Cities & Towns,,Welcome to Rehoboth Beach Delaware (courtesy of Rehoboth Beach Chamber of Commerce,n.d.,12,391657
Cities & Towns,,"Historic Downtown Dover -Dover, Delaware  Main Street Dover, Inc.",n.d.,2,391650
Cities & Towns,,Downtown Dover Delaware  Then & Now…We take the time to make a difference,n.d.,2,391650
Cities & Towns,,Dover today,1995,2,391650
Cities & Towns,,The Smyrna Opera House  Gala Grand Opening 2003,2003,13,391658
Cities & Towns,,Hall House Designer Showcase,1999,3,391651
Cities & Towns,,Odessa,n.d.,12,391657
Cities & Towns,,Odessa Homes and Buildings,n.d.,12,391657
Cities & Towns,,Christmas in Odessa,1968,12,391657
Cities & Towns,,Central Delaware Small Wonder Kent County - Historic Dover -The Capital of the First State,n.d.,3,391651
Cities & Towns,,"Thirteenth Annual Meeting Brandywine Valley Association, Inc.",1958,14,391659
Government & Politics,,Legislative Publications,1974,1,390505
Government & Politics,,The Biden Letter  July 1975,1975,1,390505
Government & Politics,,The Biden Letter October 1975,1975,1,390505
Geography & Description,,"Delaware Sportsman, October 1935",1935,1,390501
Geography & Description,,"Delaware Sportsman, October 1936",1936,1,390501
Geography & Description,,Our Climate  Useful information regarding the climate between the Rocky Mountains…,1935,1,390501
Geography & Description,,Pictorial Report of Delaware's Great Storm of March 1962,1962,3,390503
"Historic Sites, Museums, General",,Key to Inscriptions on Virginia Highway Historical Markers,1930,1,390510
"Historic Sites, Museums, General",,Year 'round Guide New Jersey State Forests Parks Historic Sites,n.d.,1,390510
"Historic Sites, Museums, General",,Old Brandywine Academy,n.d.,1,390510
"Historic Sites, Museums, General",,The Hagley Museum  Eleutherian Mills-Hagley Foundation,n.d.,1,390510
"Historic Sites, Museums, General",,Delaware Museum of Natural  History,n.d.,1,390510
"Historic Sites, Museums, General",,Perspectives on Public History  Hagley Papers,1985,1,390510
"Historic Sites, Museums, General",,Old Ninth Ward House Tour,1974,1,390510
"Historic Sites, Museums, General",,Eleutherian Mills Hagley Foundation,n.d.,1,390510.
"Historic Sites, Museums, General",,Special Subject Tours  The Henry Francis duPont Winterthur Museum,n.d.,1,390510
"Historic Sites, Museums, General",,150th Anniversary  E. I. DuPont De Nemours & Company (Inc.),1952,1,390510
"Historic Sites, Museums, General",,The John Dickinson Mansion,n.d.,1,390510
"Historic Sites, Museums, General",,"News Letter Historic Red Clay Valley, Inc.",1966,1,390510
"Historic Sites, Museums, General",,"The Delaware State Museum 1790  Dover, Delaware",1955,1,390510
Historical Societies,,350 Years of African American Heritage in Delaware,1989,4,390513
Historical Societies,,Delaware Agriculture Museum Newsletter,1977,4,390513
Historical Societies,,Duck Creek Historical Society   Tours (2),1971,4,390513
Historical Societies,,Duck Creek Historical Society  Activity Schedule,1962,4,390513
Historical Societies,,"Friends of the John Dickinson Mansion, Inc.  Letter to All Directors",1976,4,390513
Historical Societies,,"Friends of the John Dickinson Mansion, Inc.  Letter to  Mr. Lawrence Henry",1976,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Introduction of Honorable  James Caleb Boggs,1964,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Speech by US Senator J. Caleb Boggs,1964,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Christmas Card sent by Wilmington Trust Company,n.d.,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Notice of annual meeting,1961,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Letter of Invitation,1961,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Letter of Invitation (2),1962,4,390513
Historical Societies,,Friends of the John Dickinson Mansion - Notice of 12th Annual Meeting,1964,4,390513
Historical Societies,,Georgetown Historical Society  For the 1990 Records,1990,4,390513
Historical Societies,,Names in Stone - A Wall of Remembrance   - The Greater Harrington Historical Society,n.d.,4,390513
League of Women Voters,,These are the Facts New Castle County and City of Wilmington,1954,1,391638
Historical Societies,,Heritage Trio  (The Greater Harrington Historical Society),n.d.,4,390513
Historical Societies,,Association of Delaware Historical Societies - Ninth Annual Meeting,1993,4,390513
Historical Societies,,Laurel Historical Society - Autograph Party,1991,4,390513
Historical Societies,,"Lewes Historical Society - Notice of meetings, events, etc.",various,4,390513
Historical Societies,,Lewes Historical Society - Correspondence,various,4,390513
Historical Societies,,The News from the Lewes Historical Society,1985-86,4,390513
Historical Societies,,The Lewes Historical Society   (picture of Burton-Ingram House),n.d.,4,390513
Historical Societies,,The Beacon  Lewes Historical Society,1988,4,390513
Historical Societies,,Lewes Historical Society newspaper clippings,various,4,390513
Historical Societies,,The Lewes Historical Society Invites You to Enjoy the 1981 Winter Season Wonderful Music…,1981,4,390513
Historical Societies,,Lewes Historical Society Membership cards,1970-1971,4,390513
Historical Societies,,"The Afro-American Historical Society of Delaware presents ""A Tribute to Harmon R. Carey""",1990,4,390513
Historical Societies,,The Afro-American Historical Society of Delaware presents The Third Annual Conference on African..,1990,4,390513
League of Women Voters,,"The Voter  The League of Women Voters of Greater Wilmington,  Delaware (5 issues)",1979-1980,1,391638
League of Women Voters,,Delaware Program for Action 1975-77,1975,1,391638
Industry & Business,,"Delmarva Power & Light Company Annual Report 1951, 1955, 1960","1951,1955,       1960",8,480643
League of Women Voters,,The League of Women Voters and the City of Newark invite  you to participate in Workshop I,1975,1,391638
League of Women Voters,,"The Delaware Voter Newsletter  Winter, 1979; and Spring 1979",1979,1,391638
League of Women Voters,,Fiscal Administration in Delaware Study Sheets,1958,1,391638
Historical Societies,,Milford Historial Society New Letter,"1970, 1978-1979",4,390513
Historical Society of Delaware,,"Reports of the President, Librarian and Treasurer of the Historical Society of Delaware",1944,5,390514
Historical Society of Delaware,,"Reports of the President, Librarian and Treasurer of the Historical Society of Delaware",1945,5,390514
Historical Society of Delaware,,Annual Dinner  The Historical Society of Delaware,1971,5,390514
Historical Society of Delaware,,"Reports of the President, Librarian and Treasurer of the Historical Society of Delaware",1941,5,390514
Historical Society of Delaware,,Report of the President and Reports of the Librarian and Treasuer of the Historical Society of Delaware,1943,5,390514
Historical Society of Delaware,,"Reports of the President, Librarian and Treasurer of the Historical Society of Delaware",1946,5,390514
Historical Society of Delaware,,Article I..This Association shall be called the Historical Society of Delaware,n.d.,5,390514
Historical Society of Delaware,,The Historical Society of Delaware-Old Town Hall  (trifold)  (6 copies),n.d.,5,390514
Patriotic Societies,,The Forgotten Patriots  (DAR brochure),n.d.,1,391643
Patriotic Societies,,Application Papers - Instructions for their Preparation - DAR,1990,1,391643
Patriotic Societies,,"Quarterly Bulletin, National Society Sons of the American Revolution",1931,1,391643
Historical Societies,,Delaware Humanities Forum,1979,5,486241
Historical Societies,,Delaware Preservation Seminar  (sponsored by the Lewes Historical Society),1965,5,486241
Historical Societies,,Second Delaware Preservation Conference,1963,5,486241
Historical Societies,,Bulletin of the Chester County Historical Society,1929,5,486241
Historical Societies,,Publications of the Pennsylvania History Club  Vol. I,1909,5,486241
Historical Societies,,The Philadelphia Society for the Preservation of Landmarks,n.d.,5,486241
Historical Societies,,The Friends Historical Association and The Friends Social Union,1963,5,486241
Historical Societies,,Delaware Society for the Preservation of Antiquities,n.d,5,486241
Recreation,,Delaware - Facts - Events - Places - Tours   American Recreation Series,1941,1,391682
Recreation,,The Three Little Bakers Story,n.d.,1,391682
Recreation,,Calendar of Events  A Guide to your Leisure  - May-June,1973,1,391682
Recreation,,Calendar of Events  A Guide to Your Leisure - November-December,1973,1,391682
Recreation,,Calendar of Events  A Guide to Your Leisure - July-August,1972,1,391682
Recreation,,Calendar of Events  Along the Brandywine  January-February,1974,1,391682
Recreation,,Open Space for Delawareans,1963,1,391682
Recreation,,Delaware's 18th Annual All-Star Game,1973,1,391682
Recreation,,Bikecology Bulletin,1979,1,391682
Recreation,,A Weekend of Beauty and History in the heart of the Brandywine Valley,1966,1,391682
Recreation,,A Weekend of Beauty and History in the heart of the Brandywine Valley,1968,1,391682
Recreation,,3 See America Best-by-Car Tours,n.d.,1,391682
Recreation,,Tour DuPont  America's Premier Cycling Event,1994,1,391682
Delawareana General,,New Directions for Women in Delaware,Winter 1977/78,5,484186
Delawareana General,,New Directions for Women in Delaware,Winter 1978/79,5,484186
Delawareana General,,New Directions for Women in Delaware  Summer/Fall,1978,5,484186
Delawareana General,,New Directions for Women in Delaware  Spring,1978,5,484186
Delawareana General,,New Directions for Women in Delaware  Summer,1979,5,484186
Delawareana General,,Delaware League Magazine  October,1975,4,482968
Delawareana General,,Delaware League Magazine  August,1976,4,482968
Delawareana General,,"Delaware, USA","1969, 1973",4,482968
Delawareana General,,The American Hebrew  Jewish Contributions to American History  National Weekly Journal of Jewish Affairs,1937,1,390485
Delawareana General,,"The Blue Hen ""Crossing the Line""  U.S.S.Delaware",1911,5,484186
Delawareana General,,Complimentary Dinner to the Officers and Men of the Delaware Infantry,1917,5,484186
Delawareana General,,Breakfast Launching of U.S. Battleship Delaware,1909,5,484186
Delawareana General,,Silver Service U.S.S.Delaware,1910,5,484186
Societies & Clubs,,The Society of Natural History of Delaware   An Annotated Check List of the Amphibians and Reptiles of the Del-Mar-Va Peninsula,1945,3,485146
Societies & Clubs,,Curator  quarterly publication of the American museum of natural history,1959,3,485146
Societies & Clubs,,Delaware Museum of Natural History,n.d.,3,485146
Societies & Clubs,,Delaware Museum of Natural History Film Series,1973,3,485146
Environment,,"Reflections, April",1979,5,472084
Cities & Towns,,Music for the 12 Days of Christmas,1977,8,391653
Recreation,,Travel U.S.A.,1954,1,391682
Recreation,,"Scriptina  Vol. 1, No. 2",1945,1,391682
Recreation,,The Delaware Antiques Show,1964,1,391682
Societies & Clubs,,"Academy News  -  Delaware Academy of Science, Inc.",1968,2,405618
Societies & Clubs,,Charter and By-Laws of the Society of Natural History of Delaware  (2 copies),n.d.,3,485146
Civil War,,A Collection of War Time Portraits,n.d.,1,390473
Illustrative Material,,"Calendar - The First State Delaware December 7, 1787, printed by Farmers Bank","1948-1949, 1955, 1965-1966",1,390515
Delawareana General,,Nanticoke Powwow,1998-1999,6,484189
Delawareana General,,Nanticoke Indian Powwow Souvenir Program Book 20th Anniversary Edition,1997,6,484189
Delawareana General,,Nanticoke Indian Powwow Souvenir Program Book,1996,6,484189
Delawareana General,,Nanticoke Indian Powwow Program Book  Portrait of the Nanticoke,1995,6,484189
Delawareana General,,Nanticoke Indian Powwow Souvenir Powwow Program Book,1994,6,484189
Delawareana General,,Nanticoke Indian Powwow Souvenir Powwow Program Book,1993,6,484189
Delawareana General,,Nnaticoke Indian Powwow Program Book  Keeping the Past Alive,1992,6,484189
Delawareana General,,Nanticoke Indian Powwow Program Book  An Eye on Tomorrow,1991,6,484189
Delawareana General,,Tenth Annual Edition  Reflections  Nanticoke Indian Powwow Program Book,1987,6,484189
Delawareana General,,Renewing Our Heritage  A Dream Come True  Nanticoke Indian Museum,1986,6,484189
Delawareana General,,Circles of Red  Nanticoke Indian Powwow Program Book,1985,6,484189
Delawareana General,,Walking the Good Red Road Nanticoke Indian   Powwow Program Book,1984,6,484189
Delawareana General,,First People in the First State Nanticoke Indian Powwow Program Book,1983,6,484189
Delawareana General,,Nanticoke Indian Powwow Moccasin Tracks in Time,1982,6,484189
Cities & Towns,,"See Historic Lewes Delalware  Lewes Tours, Inc offers Daily Bus Tours",n.d.,8,391653
Cities & Towns,,The Citizens and Civic Organizations of Lewes Delaware presents Historic Lewes Days,1963,8,391653
Pennsylvania,,Loud and Clear  The Story of our Liberty Bell,1976,1,391644
Maryland,,"Historic Annapolis, Inc.  Heritage Open House Tour",1963,2,391642
Archaeology,,Bulletin The Archaeological Society of New Jersey Numbers 15-16,1958,5,390177
Archaeology,,Second Delaware Preservation Conference  Archaeology: Basic Principles,n.d.,5,390177
Education,,Delaware is Educating for Brotherhood,1958,10,390498
Health & Welfare,,Opportunity Center - A Report to the Community on the Progress in Serving the Handicapped,1964,2,390507
Health & Welfare,,"Annual Report 1975 Delaware Curative Workshop, Inc.",1975,4,390509
Health & Welfare,,"Children's Bureau of Delaware, Annual Report",1975,4,390509
Health & Welfare,,Welfare Legislation Information Bulletin  Issue No. 1,1955,3,390508
Health & Welfare,,"Delaware Medical Journal, February",1973,5,486513
Health & Welfare,,"Delaware Medical Journal, September",1973,5,486513
Health & Welfare,,"Delaware Medical Journal, January",1975,5,486513
Health & Welfare,,1973 Annual Report  Wilmington Medical Center,1973,5,486513
Health & Welfare,,Annual Report  Wilmington Medical Center,1974,5,486513
Health & Welfare,,The President's Annual Report  Wilmington Medical Center,1975-1976,5,486513
Health & Welfare,,"Paralyzed Veterans of America, Inc.  Annual Report",1974-1975,3,390508
Health & Welfare,,"Paralyzed Veterans of America, Inc.  Annual Report",1976-1977,3,390508
Health & Welfare,,"Community Services Council News - A Red Feather Agency  (May, October,  November issues)",1965,1,390506
Health & Welfare,,People Helping People  (30 1946-1976)  1975 Annual Report  United Way of Delaware,1976,3,390508
Health & Welfare,,Annual Report of the Nemours Foundation and the Alfred I. duPont Institute,1954-1955,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I. duPont Institute,1955-1956,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1957-1958,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1958-1959,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1960-1961,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1962-1963,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute (2 copies),1963-1964,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute  (2 copies),1964-1965,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1965-1966,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute,1966-1967,5,486513
Health & Welfare,,Annual Report of the Nemours Foundation and Alfred I duPont Institute  (2 copies),1967-1968,5,486513
Health & Welfare,,Tenth Anniversary Celebration of the Alfred I duPont Institute of the Nemours Foundation,1950,3,390508
Health & Welfare,,Who Says Alcoholism is a Treatable Disease?   D.A.C. Does!!!,n.d.,1,390506
Health & Welfare,,Bicycle Blue Book,n.d.,1,390506
Health & Welfare,,Child  Children's Health Institute & Learning Development Foundation,n.d.,1,390506
Health & Welfare,,Child Labor Facts,1929,1,390506
Industry & Business,,A Tradition  of Service  The Diamond State Telephone Company 1973 Annual Report  (2),1974,1,390517
Industry & Business,,A Statistical View of Dover and Kent County Delaware,1950,1,390517
Industry & Business,,"Hotel duPont, Wilmington, Delaware",n.d.,1,390517
Industry & Business,,Charter and By-Laws of the Kent County Mutual Insurance Company,1884,1,390517
Industry & Business,,"DuPont Innovation  Vol 5, no. 2  Winter 1975",1975,1,390517
Industry & Business,,DuPont Context   Vol. 3/1973  The U.S. Economy: A Special Report,1973,1,390517
Industry & Business,,All 48 States Participated in Record US Sales to Switzerland,1956,1,390517
Industry & Business,,Delaware Business Issued for Diamond State Telephone Management  (12 issues),various,1,390517
Industry & Business,,"Consulting Engineers Council of Delaware, Informational Directory",1976,1,390517
Industry & Business,,Uranium in the Southern United States,1969,1,390517
Industry & Business,,Atlas Powder Company  42nd Annual Report  1954,1955,4,390520
Industry & Business,,"Bancroft Service Club Bulletin, July",1944,4,390520
Industry & Business,,"The Hose Line, Summer",1958,4,390520
Industry & Business,,NOMAGRAM of the Wilmington Chapter (National Office Management Association),1958,4,390520
Industry & Business,,"Bulletin of the Delaware State Chamber of Commerce, Inc.  June",1956,4,390520
Industry & Business,,Delaware Directory of Commerce and Industry 1974-1975,1974,2,390518
Industry & Business,,Proceedings of the Delmarva Peninsula Development Conference,1964,2,390518
Industry & Business,,General Foods Corporation Annual Report Fiscal 1966,1966,2,390518
Industry & Business,,"Delaware Opportunities Industrailization Center, Inc.",1975,2,390518
Industry & Business,,Directory of Manufacturers State of Delaware,1960,3,390519
Industry & Business,,Directory of Manufacturers State of Delaware,1961,3,390519
Industry & Business,,Directory of Manufacturers State of Delaware,1963,3,390519
Industry & Business,,Directory of Manufacturers State of Delaware,1965,3,390519
Industry & Business,,Directory of Manufacturers State of Delaware  (2),1967,3,390519
Industry & Business,,General Corporation Law of the State of Delaware  including 1953 Amendments,1953,1,390517
"Bicentennial Newsletters, Etc.",,Delaware American Revolution Bicentennial Commission Memo re Memorial to John Mickey,1975,1,391645
"Bicentennial Newsletters, Etc.",,1974 Bicentennial Yearbook  Designated as Official Publication by the Bicentennial Council…,1974,1,391645
Bicentennial Newsletters. Etc.,,DeBraak Museum Article:  Museum Features DeBraak Model,1975,1,391645
"Bicentennial Newsletters, Etc.",,Delaware 1976 Calendar of Events July - December,1976,1,391645
"Bicentennial Newsletters, Etc.",,"Delaware American Revolution Bicentennial Commission, Memorandum re Cookbook",1975,1,391645
"Bicentennial Newsletters, Etc.",,The Battle of Cooch's Bridge Fought Again,1977,1,391645
"Bicentennial Newslettere, Etc.",,"Sussex Heritage Festival, August 27  (To All Ministers, Ships' Captains, Etc.)",1975,1,391645
"Bicentennial Newsletters, Etc.",,Lewes Presbyterian Church,n.d.,1,391645
"Bicentennial Newsletters, Etc.",,"Sussex Heritage Festival, Lewes Delaware  Schedule of Events September 13, September 14",n.d.,1,391645
"Bicentennial Newsletters, Etc.",,Memorial at Sea Service of Divine Worship,1975,1,391645
"Bicentennial Newsletters, Etc.",,"Sussex Heritage Festival, Saluting the 13 Bicentennial Communities in Sussex County",1975,1,391645
"Bicentennial Newsletters, Etc.",,Delaware's Bicentennial Program  (2),1975,1,391645
"Bicentennial Newsletters, Etc.",,Delaware Bicentennial Calendar of Events Nov/Dec,1975,1,391645
"Bicentennial Newsletters, Etc.",,Bicentennial Committee of the City of Dover  (letter announcing meeting…),1976,1,391645
"Bicentennial Newsletters, Etc.",,"Delaware American Revolution Bicentennial Commission, letter re maintaining and strengthen interest",1977,1,391645
"Bicentennial Newsletters, Etc.",,"Delaware American Revolution Bicentennial Commission, news release re Battle of Cooch's Bridge",1977,1,391645
"Bicentennial Newsletters, Etc.",,Bumper Stickers Join in the Independence Festival ' 76,1976,1,391645
"Bicentennial Newsletters, Etc.",,Bumper Sticker: Caesar Rodney Rides Again,1976,1,391645
"Bicentennial Newsletters, Etc.",,State of Delaware American Revolution Bicentennial Medal 1776-1976,1976,1,391645
"Bicentennial Newsletters, Etc.",,Tickets: American Freedom Train,1975,1,391645
Dover Days,,"House & Garden Tours Old Dover Days  a weekend in historic Kent County, Delaware sponsored by The Friends of Old Dover  May 6th & 7th",n.d.,5,391648
Cities & Towns,,Greater Dover Chamber of Commerce Newsletter,1975,2,391650
Cities & Towns,,Where to Meet and Eat in Dover  DSEA,1938,2,391650
Cities & Towns,,Delaware City: Its Historic Past - First Presbyterian Church - Special Features of the two days….,n.d.,2,391650
Cities & Towns,,Become A Part of Greater Milford.  2 copies,n.d.,10,391655
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday May 15, 1937",1937,16,484185
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday May 15, 1948",1948,16,484185
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday May 21, 1949",1949,16,484185
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday, May 20, 1950",1950,16,484185
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday May 19, 1951",1951,16,484185
Cities & Towns,,"A Day in Old New Castle, Delaware  Saturday May 17, 1952",1952,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 16, 1953",1953,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 15, 1954",1954,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 21, 1955",1955,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 19, 1956",1956,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 17, 1958",1958,16,484185
Cities & Towns,,"A Day in Old New Castle  Saturday May 16, 1959",1959,16,484185
Cities & Towns,,A Day in Old New Castle,1960,16,484185
Cities & Towns,,"A Day in Old New Castle  May 16, 1964",1964,16,484185
Cities & Towns,,"A Day in Old New Castle  May 21, 1966",1966,16,484185
Cities & Towns,,"A Day in Old New Castle  May 20, 1967",1967,16,484185
Cities & Towns,,A Day in Old New Castle  Held Annually the Third Saturday in May,n.d.,16,484185
Delawareana General,,Delaware's Nanticoke Indian Tribe,2006,6,484189
Cities & Towns,,The Fifteenth Annual New Castle Antiques Show Sponsored by the Presbyterian Church,n.d.,16,484185
Cities & Towns,,The Seventeenth Annual New Castle Antiques Show Sponsored by the Presbyterian Church,n.d.,16,484185
Cities & Towns,,A Guide to Historic New Castle  Antiques at the shop of Mildred H.Harrington,n.d.,16,484185
Cities & Towns,,"Wecome Historic Houses of Odessa, Odessa Delaware",1992,12,391657
